obs,group,mean,median,lo,hi,species
1,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
2,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
3,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
4,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
5,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
6,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
7,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
8,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
9,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
10,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
11,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
12,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
13,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
14,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
15,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
16,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
17,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
18,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
19,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
20,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
21,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
22,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
23,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
24,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
25,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
26,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
27,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
28,1,0.12073837096886152,0.12008140341901291,0.09648301264076424,0.1488460315188233,Metacarcinus magister
1,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
2,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
3,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
4,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
5,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
6,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
7,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
8,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
9,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
10,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
11,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
12,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
13,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
14,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
15,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
16,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
17,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
18,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
19,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
20,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
21,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
22,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
23,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
24,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
25,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
26,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
27,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
28,2,0.12264217936483698,0.12200308487014604,0.09791922736868991,0.15054308532481217,Cymatogaster aggregata
1,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
2,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
3,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
4,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
5,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
6,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
7,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
8,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
9,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
10,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
11,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
12,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
13,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
14,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
15,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
16,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
17,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
18,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
19,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
20,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
21,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
22,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
23,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
24,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
25,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
26,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
27,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
28,3,0.12608171483071615,0.12546539092562242,0.10051000398739644,0.15519890803002107,Hemigrapsus oregonensis
1,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
2,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
3,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
4,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
5,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
6,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
7,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
8,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
9,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
10,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
11,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
12,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
13,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
14,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
15,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
16,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
17,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
18,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
19,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
20,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
21,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
22,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
23,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
24,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
25,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
26,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
27,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
28,4,0.11928743231396738,0.11870806299451088,0.09555885395509571,0.1464838512884235,Mya
1,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
2,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
3,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
4,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
5,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
6,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
7,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
8,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
9,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
10,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
11,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
12,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
13,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
14,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
15,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
16,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
17,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
18,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
19,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
20,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
21,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
22,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
23,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
24,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
25,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
26,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
27,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
28,5,0.12940015944081795,0.1286588337250059,0.10429811759801275,0.15852450040813842,Leptocottus armatus
1,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
2,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
3,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
4,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
5,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
6,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
7,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
8,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
9,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
10,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
11,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
12,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
13,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
14,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
15,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
16,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
17,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
18,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
19,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
20,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
21,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
22,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
23,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
24,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
25,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
26,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
27,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
28,6,0.13950840965341382,0.1388749442447733,0.11120749043950212,0.171438288985985,Crangon franciscorum
1,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
2,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
3,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
4,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
5,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
6,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
7,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
8,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
9,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
10,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
11,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
12,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
13,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
14,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
15,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
16,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
17,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
18,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
19,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
20,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
21,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
22,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
23,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
24,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
25,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
26,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
27,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
28,7,0.11936793453630304,0.11868796346568214,0.09539387061280381,0.14709887231612953,Batillaria attramentaria
1,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
2,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
3,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
4,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
5,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
6,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
7,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
8,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
9,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
10,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
11,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
12,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
13,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
14,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
15,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
16,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
17,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
18,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
19,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
20,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
21,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
22,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
23,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
24,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
25,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
26,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
27,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
28,8,0.12297379889108315,0.12290163003926542,0.11321245034130821,0.13342160061906647,Ruditapes philippinarum
